JOB,ALASKA,CONTRACT: GR ENTERPRISE,Village Delivery,0,1,998,457,Cement,0,Consumables,0
JOB,ALASKA,CONTRACT: MORRISON MINING,Drilling Stuff Delivery,0,1,294,237,Drilling Equipment,0
JOB,ALASKA,CONTRACT: MORRISON MINING,Drilling Supplies,0,1,294,237,Cargo Container,0,Medium Pipes,0
JOB,ALASKA,CONTRACT: MORRISON MINING,Lumber Mill Supplies,0,1,904,262,Fuel,0,Metal Beams,0,Service Spare Parts,0,Small Pipes,0
JOB,ALASKA,CONTRACT: MORRISON MINING,Service Hub Reactivation,0,1,655,958,Concrete Blocks,0,Consumables,0
JOB,ALASKA,CONTRACT: MORRISON MINING,Supply Crates,0,1,391,833,Consumables,0
JOB,ALASKA,TASKS,Blocked Tunnel,0,1,317,585,Concrete Blocks,0,Small Pipes,0
JOB,ALASKA,TASKS,Bridge,0,1,333,834,Service Spare Parts,0
JOB,ALASKA,TASKS,Bridge Repair,0,1,207,371,Metal Beams,0
JOB,ALASKA,TASKS,Dangerous Route,0,1,895,771,Wooden Planks,0
JOB,ALASKA,TASKS,Long Bridge,0,1,267,845,Service Spare Parts,0,Wooden Planks,0
JOB,ALASKA,TASKS,Morrison's Landslide,0,1,901,656,Wooden Planks,0
JOB,ALASKA,TASKS,Moving The Stock,0,1,940,885,Wooden Planks,0
JOB,ALASKA,TASKS,Pole Down,0,1,945,980,Wooden Planks,0
JOB,ALASKA,TASKS,Restoring The Bridge,0,1,676,424,Concrete Slabs,0,Service Spare Parts,0
JOB,ALASKA,TASKS,Rock Obstacle,0,1,468,211,Metal Beams,0
JOB,ALASKA,TASKS,Rocks Fall,0,1,132,337,Wooden Planks,0
JOB,ALASKA,TASKS,Stone Fall,0,1,85,355,Metal Beams,0
JOB,MICHIGAN,CONTRACT: DYSON DIESEL,Harbor Delivery,0,1,1045,638,Drilling Equipment,0
JOB,MICHIGAN,CONTRACT: DYSON DIESEL,Instruments Of Development,0,1,506,912,Drilling Equipment,0
JOB,MICHIGAN,CONTRACT: DYSON DIESEL,Not A Drill,0,1,200,229,Metal Beams,0,Oil Rig Drill,0
JOB,MICHIGAN,CONTRACT: DYSON DIESEL,Out With The Old,0,1,670,210,Metal Beams,0,Oil Rig Drill,0
JOB,MICHIGAN,CONTRACT: DYSON DIESEL,Pipe Dream,0,1,490,93,Bricks,0,Metal Beams,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Cement For The Region,0,1,666,1038,Cement,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Cement For The Region,0,1,395,906,Cement,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Cement For The Region,0,1,598,428,Cement,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Cement For The Region,0,1,104,238,Cement,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Fuel Order,0,1,598,428,Cargo Container,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Lumber Mill Revival,0,1,395,906,Concrete Blocks,0,Metal Beams,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Materials Order,0,1,1028,61,Concrete Slabs,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Materials Order,0,1,798,364,Metal Beams,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Materials Order,0,1,1046,166,Consumables,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Power Lines,0,1,405,804,Metal Beams,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Power Lines,0,1,302,772,Metal Beams,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Power Lines,0,1,166,733,Metal Beams,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Super Order,0,1,30,225,Fuel,0,Vehicle Spare Parts,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Super Order,0,1,1045,638,Concrete Slabs,0,Metal Beams,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Super Order,0,1,290,717,Concrete Blocks,0,Consumables,0,Fuel,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Super Order,0,1,587,46,Consumables,0,Fuel,0,Service Spare Parts,0,Wooden Planks,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,The Essentials,0,1,799,102,Bricks,0,Fuel,0,Wooden Planks,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Wet Harvest,0,1,263,451,Bricks,0,Metal Beams,0,Wooden Planks,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Winter Stores,0,1,587,46,Vehicle Spare Parts,0
JOB,MICHIGAN,CONTRACT: HUSKY FORWARDING,Work For Old Sweet,0,1,798,364,Concrete Slabs,0,Service Spare Parts,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Aid at the Island,0,1,630,586,Medium Logs,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Aid at the Island,0,1,710,842,Medium Logs,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Aid at the Island,0,1,985,827,Medium Logs,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Logs to the Workers!,0,1,670,210,Long Logs,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Logs to the Workers!,0,1,798,364,Long Logs,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Old Bridge Reconstruction,0,1,110,415,Metal Beams,0,Wooden Planks,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Steel River Supplies,0,1,104,238,Consumables,0,Wooden Planks,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Timber at Arm's Reach,0,1,395,906,Long Logs,0,Medium Logs,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Timber at Arm's Reach,0,1,640,100,Medium Logs,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Timber at Arm's Reach,0,1,568,96,Long Logs,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Timber at Arm's Reach,0,1,762,29,Medium Logs,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Timber for the Locals,0,1,190,306,Long Logs,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Timber for the Locals,0,1,263,451,Medium Logs,0
JOB,MICHIGAN,CONTRACT: STEEL RIVER TOWNSHIP,Timber for the Locals,0,1,104,238,Medium Logs,0
JOB,MICHIGAN,TASKS,Bridge The Gap,0,1,351,789,Wooden Planks,0
JOB,MICHIGAN,TASKS,Corporate Expansion,0,1,210,805,Wooden Planks,0
JOB,MICHIGAN,TASKS,Fallen Power Line,0,1,190,401,Concrete Blocks,0,Metal Beams,0
JOB,MICHIGAN,TASKS,Hungry Workers,0,1,670,210,Consumables,0
JOB,MICHIGAN,TASKS,Hunter Bob's Bridge,0,1,425,908,Wooden Planks,0
JOB,MICHIGAN,TASKS,More Fuel,0,1,640,100,Fuel,0
JOB,MICHIGAN,TASKS,Mountain Bridge,0,1,336,327,Concrete Blocks,0,Metal Beams,0
JOB,MICHIGAN,TASKS,Of Bridges And Men,0,1,875,920,Wooden Planks,0
JOB,MICHIGAN,TASKS,Riverside Repair,0,1,73,150,Service Spare Parts,0,Wooden Planks,0
JOB,MICHIGAN,TASKS,Road Block,0,1,309,255,Service Spare Parts,0
JOB,MICHIGAN,TASKS,Rock On,0,1,935,55,Service Spare Parts,0
JOB,MICHIGAN,TASKS,Rockslide,0,1,145,135,Metal Beams,0,Service Spare Parts,0
JOB,MICHIGAN,TASKS,Smithville Bridge,0,1,778,295,Wooden Planks,0
JOB,MICHIGAN,TASKS,Solid Foundation,0,1,568,96,Concrete Slabs,0
JOB,MICHIGAN,TASKS,Support Local Rangers,0,1,839,1030,Wooden Planks,0
JOB,MICHIGAN,TASKS,Ten-Hut,0,1,903,740,Concrete Blocks,0,Concrete Slabs,0,Metal Beams,0
JOB,MICHIGAN,TASKS,The Long Way,0,1,1065,247,Service Spare Parts,0
JOB,MICHIGAN,TASKS,Tough Negotiations,0,1,465,758,Wooden Planks,0
JOB,MICHIGAN,TASKS,Well Well Well,0,1,762,29,Vehicle Spare Parts,0
JOB,MICHIGAN,TASKS,Wooden Bridge,0,1,249,248,Wooden Planks,0
